Month,Year,Rainfall
MAR,2006,30.4
APR,2006,0.6
MAY,2006,24.8
JUN,2006,45.4
JUL,2006,135.2
AUG,2006,32.1
SEP,2006,49.9
OCT,2006,3.8
NOV,2006,1.2
DEC,2006,5.2
JAN,2007,0.5
FEB,2007,76
MAR,2007,40.1
APR,2007,2
MAY,2007,12.4
JUN,2007,88.7
JUL,2007,82
AUG,2007,87.9
SEP,2007,55.2
OCT,2007,0.1
NOV,2007,0.3
DEC,2007,1.4
JAN,2008,2.4
FEB,2008,0.4
MAR,2008,0.6
APR,2008,13.4
MAY,2008,72.9
JUN,2008,193.5
JUL,2008,124.3
AUG,2008,174.2
SEP,2008,114.5
OCT,2008,8.4
NOV,2008,5.5
DEC,2008,0.2
JAN,2009,4.1
FEB,2009,5.9
MAR,2009,5.7
APR,2009,11.7
MAY,2009,17.7
JUN,2009,15.2
JUL,2009,106.4
AUG,2009,63.8
SEP,2009,160.8
OCT,2009,2.5
NOV,2009,1.1
DEC,2009,0.4
JAN,2010,4.8
FEB,2010,10.2
MAR,2010,0.5
