Month,Year,Rainfall
SEP,1998,296.3
OCT,1998,191.4
NOV,1998,77.1
DEC,1998,0
JAN,1999,0.1
FEB,1999,0.7
MAR,1999,1.6
APR,1999,10.5
MAY,1999,217.9
JUN,1999,268.8
JUL,1999,405.2
AUG,1999,375.4
SEP,1999,467.8
OCT,1999,195.3
NOV,1999,13.7
DEC,1999,0
JAN,2000,9.5
FEB,2000,57.9
MAR,2000,3.8
APR,2000,54
MAY,2000,215
JUN,2000,205.6
JUL,2000,341.5
AUG,2000,178.4
SEP,2000,428.4
OCT,2000,76.2
NOV,2000,1.6
DEC,2000,0.1
JAN,2001,0.3
FEB,2001,1.9
MAR,2001,32.8
APR,2001,49.4
MAY,2001,175.8
JUN,2001,384.2
JUL,2001,269.3
AUG,2001,248.7
SEP,2001,205.9
OCT,2001,163.6
NOV,2001,8.8
DEC,2001,0
JAN,2002,26.3
FEB,2002,1.5
MAR,2002,26.6
APR,2002,77.4
MAY,2002,114.1
JUN,2002,347.7
JUL,2002,281.6
AUG,2002,289.3
SEP,2002,326.4
OCT,2002,71.5
NOV,2002,50.9
DEC,2002,0.1
JAN,2003,0.5
FEB,2003,11.7
MAR,2003,70
APR,2003,36.3
MAY,2003,81.9
JUN,2003,280.5
JUL,2003,253.4
AUG,2003,239.3
SEP,2003,155
OCT,2003,341.5
NOV,2003,8.9
DEC,2003,17.7
JAN,2004,3.3
FEB,2004,1.6
MAR,2004,14.9
APR,2004,62.8
MAY,2004,72.9
JUN,2004,287.5
JUL,2004,250.7
AUG,2004,389.9
SEP,2004,264.3
OCT,2004,220.7
NOV,2004,0
DEC,2004,0.8
JAN,2005,26.8
FEB,2005,11.8
MAR,2005,82.8
APR,2005,41.8
MAY,2005,82.4
JUN,2005,200.1
JUL,2005,354.5
AUG,2005,226.7
SEP,2005,221.3
OCT,2005,351.7
NOV,2005,0
DEC,2005,4.9
JAN,2006,0.8
FEB,2006,3
MAR,2006,10.6
APR,2006,60.5
MAY,2006,120.8
JUN,2006,221
JUL,2006,486.6
AUG,2006,320.3
SEP,2006,380.9
OCT,2006,49.7
NOV,2006,5.9
DEC,2006,0.3
JAN,2007,3.9
FEB,2007,56.2
MAR,2007,39.3
APR,2007,38.7
MAY,2007,98.7
JUN,2007,226.3
JUL,2007,610.1
AUG,2007,328
SEP,2007,459.9
OCT,2007,55.8
NOV,2007,24.6
DEC,2007,0
JAN,2008,49.4
FEB,2008,12.4
MAR,2008,11.5
APR,2008,42.8
MAY,2008,94.4
JUN,2008,414.5
JUL,2008,338.4
AUG,2008,252.2
SEP,2008,267.3
OCT,2008,72.3
NOV,2008,0
DEC,2008,0.2
JAN,2009,2.4
FEB,2009,1.4
MAR,2009,17.9
APR,2009,2.6
MAY,2009,229
JUN,2009,69.7
JUL,2009,277.6
AUG,2009,332.7
SEP,2009,294.6
