Month,Year,Rainfall
OCT,1975,199.5
NOV,1975,63.1
DEC,1975,0.1
JAN,1976,0
FEB,1976,0
MAR,1976,8.1
APR,1976,20.3
MAY,1976,35.8
JUN,1976,492.7
JUL,1976,1187.1
AUG,1976,644.4
SEP,1976,346.4
OCT,1976,50.3
NOV,1976,138.3
DEC,1976,10.6
JAN,1977,0
FEB,1977,1.9
MAR,1977,3.3
APR,1977,24.7
MAY,1977,116.1
JUN,1977,855.7
JUL,1977,1290.3
AUG,1977,441.1
SEP,1977,266.5
OCT,1977,198.5
NOV,1977,180.8
DEC,1977,0
JAN,1978,0.3
FEB,1978,0.5
MAR,1978,0
APR,1978,11.8
MAY,1978,251.6
JUN,1978,1212.6
JUL,1978,1222.5
AUG,1978,745.4
SEP,1978,206.7
OCT,1978,121.5
NOV,1978,76.3
DEC,1978,13.8
JAN,1979,0.8
FEB,1979,0.2
MAR,1979,0.2
APR,1979,11.7
MAY,1979,12.2
JUN,1979,735.3
JUL,1979,962.7
AUG,1979,619.4
SEP,1979,238.6
OCT,1979,127.3
NOV,1979,111.8
DEC,1979,3.3
JAN,1980,0
FEB,1980,0
MAR,1980,0.8
APR,1980,78.6
MAY,1980,57.1
JUN,1980,1193.3
JUL,1980,1057.7
AUG,1980,1004.7
SEP,1980,199.5
OCT,1980,95
NOV,1980,71.3
DEC,1980,4.1
JAN,1981,0.7
FEB,1981,0
MAR,1981,1.9
APR,1981,17
MAY,1981,58.1
JUN,1981,1013.7
JUL,1981,1049.3
AUG,1981,1187.4
SEP,1981,340.7
OCT,1981,119.9
NOV,1981,56.7
DEC,1981,3.2
JAN,1982,0
FEB,1982,0.3
MAR,1982,0.3
APR,1982,3.2
MAY,1982,87.5
JUN,1982,808.6
JUL,1982,1258.7
AUG,1982,1579.1
SEP,1982,151.8
OCT,1982,138.3
NOV,1982,62.6
DEC,1982,0.3
JAN,1983,0
FEB,1983,0
MAR,1983,0
APR,1983,0
MAY,1983,24.4
JUN,1983,712.6
JUL,1983,1160.4
AUG,1983,1231.8
SEP,1983,596.5
OCT,1983,140.9
NOV,1983,50.3
DEC,1983,25.2
JAN,1984,4.3
FEB,1984,6
MAR,1984,34.2
APR,1984,46.7
MAY,1984,24
JUN,1984,1110.2
JUL,1984,1084.1
AUG,1984,613.6
SEP,1984,196.8
OCT,1984,227.9
NOV,1984,11.2
DEC,1984,0.1
JAN,1985,5.3
FEB,1985,0
MAR,1985,1.6
APR,1985,12.9
MAY,1985,76.9
JUN,1985,977.9
JUL,1985,668.5
AUG,1985,844.3
SEP,1985,130.6
OCT,1985,258.6
NOV,1985,27.5
DEC,1985,11.7
JAN,1986,0.3
FEB,1986,0.1
MAR,1986,4.8
APR,1986,6.2
MAY,1986,20.9
JUN,1986,976.5
JUL,1986,723.3
AUG,1986,808.9
SEP,1986,176.3
OCT,1986,102.2
NOV,1986,112.5
DEC,1986,2.5
JAN,1987,0
FEB,1987,0
MAR,1987,0.2
APR,1987,1.7
MAY,1987,63.5
JUN,1987,728.3
JUL,1987,704.5
AUG,1987,715.6
SEP,1987,180.6
OCT,1987,232.2
NOV,1987,74.9
DEC,1987,14.7
JAN,1988,0
FEB,1988,0.2
MAR,1988,0
APR,1988,32
MAY,1988,28.4
JUN,1988,689.3
JUL,1988,1295.8
AUG,1988,832.6
SEP,1988,451.9
OCT,1988,122.7
NOV,1988,2.4
DEC,1988,11.3
JAN,1989,0
FEB,1989,0
MAR,1989,8.4
APR,1989,22.4
MAY,1989,53.6
JUN,1989,982.5
JUL,1989,914.4
AUG,1989,829.3
SEP,1989,234.7
OCT,1989,138.1
NOV,1989,31.9
DEC,1989,0.3
JAN,1990,1.7
FEB,1990,0
MAR,1990,0.1
APR,1990,5.2
MAY,1990,343.2
JUN,1990,997
JUL,1990,1110.8
AUG,1990,1087
SEP,1990,265.4
OCT,1990,215
NOV,1990,93.6
DEC,1990,1.5
JAN,1991,0.1
FEB,1991,0
MAR,1991,0.3
APR,1991,47.7
MAY,1991,95.9
JUN,1991,939.9
JUL,1991,1501.7
AUG,1991,896.5
SEP,1991,79.5
OCT,1991,111.8
NOV,1991,45.6
DEC,1991,0.7
JAN,1992,0
FEB,1992,0
MAR,1992,0
APR,1992,17.2
MAY,1992,77
JUN,1992,873.2
JUL,1992,1087.5
AUG,1992,1097.5
SEP,1992,354.3
OCT,1992,133.6
NOV,1992,241.8
DEC,1992,0
JAN,1993,0
FEB,1993,0.1
MAR,1993,6.7
APR,1993,21.7
MAY,1993,68.3
JUN,1993,591.2
