Month,Year,Rainfall
AUG,1981,226.4
SEP,1981,189.5
OCT,1981,6.1
NOV,1981,3.1
DEC,1981,13.4
JAN,1982,8.4
FEB,1982,23.6
MAR,1982,77.3
APR,1982,30.9
MAY,1982,33.4
JUN,1982,183.9
JUL,1982,180.8
AUG,1982,358.7
SEP,1982,118.1
OCT,1982,52.7
NOV,1982,15.7
DEC,1982,1.8
JAN,1983,4.3
FEB,1983,33.1
MAR,1983,9.9
APR,1983,44.4
MAY,1983,83.3
JUN,1983,131.8
JUL,1983,280
AUG,1983,240.6
SEP,1983,308.8
OCT,1983,110.7
NOV,1983,0.2
DEC,1983,14.7
JAN,1984,33.4
FEB,1984,26.2
MAR,1984,1.6
APR,1984,14.1
MAY,1984,31
JUN,1984,479.6
JUL,1984,350.4
AUG,1984,387.3
SEP,1984,155.8
OCT,1984,50.2
NOV,1984,0.1
DEC,1984,0.1
JAN,1985,19.1
FEB,1985,9.1
MAR,1985,1.6
APR,1985,8.8
MAY,1985,48.2
JUN,1985,131.2
JUL,1985,338
AUG,1985,312.6
SEP,1985,216.6
OCT,1985,153.7
NOV,1985,0.5
DEC,1985,0.9
JAN,1986,6.9
FEB,1986,21.2
MAR,1986,3.8
APR,1986,25
MAY,1986,74.8
JUN,1986,253
JUL,1986,352.2
AUG,1986,212.9
SEP,1986,188.5
OCT,1986,128.2
NOV,1986,31.1
DEC,1986,37.9
JAN,1987,5.9
FEB,1987,10.1
MAR,1987,10.9
APR,1987,30.3
MAY,1987,44.9
JUN,1987,93.1
JUL,1987,410.8
AUG,1987,371.1
SEP,1987,299.1
OCT,1987,19.7
NOV,1987,31.4
DEC,1987,5.4
JAN,1988,3.1
FEB,1988,37.1
MAR,1988,42.2
APR,1988,23.7
MAY,1988,23.6
JUN,1988,303.6
JUL,1988,273.5
AUG,1988,276.1
SEP,1988,127.8
OCT,1988,38.7
NOV,1988,2.6
DEC,1988,1.6
JAN,1989,1.9
FEB,1989,0.3
MAR,1989,2.8
APR,1989,0.1
MAY,1989,66.4
JUN,1989,246
JUL,1989,285.6
AUG,1989,258.9
SEP,1989,219
OCT,1989,39.6
NOV,1989,8.6
DEC,1989,19.7
JAN,1990,0.8
FEB,1990,48
MAR,1990,22.2
APR,1990,15.4
MAY,1990,90.6
JUN,1990,197.4
JUL,1990,430.7
AUG,1990,230.8
SEP,1990,226
OCT,1990,128.1
NOV,1990,14.2
DEC,1990,0.3
JAN,1991,19.3
FEB,1991,8
MAR,1991,31.1
APR,1991,11.2
MAY,1991,33.7
JUN,1991,171.3
JUL,1991,252.9
AUG,1991,384
SEP,1991,274
OCT,1991,29.4
NOV,1991,1.9
DEC,1991,34.2
JAN,1992,2.3
FEB,1992,6.1
MAR,1992,0.6
APR,1992,8.8
MAY,1992,51.8
JUN,1992,129.8
JUL,1992,295.7
AUG,1992,265.2
SEP,1992,148.5
OCT,1992,22.5
NOV,1992,1.6
DEC,1992,0.3
JAN,1993,1.7
FEB,1993,2
MAR,1993,16.1
APR,1993,32
MAY,1993,50.5
JUN,1993,203.2
JUL,1993,214.4
AUG,1993,245.9
SEP,1993,372.4
OCT,1993,49.6
NOV,1993,16.2
DEC,1993,0
JAN,1994,17.7
FEB,1994,23.8
MAR,1994,0.6
APR,1994,20
MAY,1994,29.2
JUN,1994,391.3
JUL,1994,451.6
AUG,1994,360.7
SEP,1994,162.8
OCT,1994,118.9
NOV,1994,2.7
DEC,1994,0.1
JAN,1995,13.7
FEB,1995,9.7
MAR,1995,22.4
APR,1995,4.3
MAY,1995,30.3
JUN,1995,134.2
JUL,1995,312.3
AUG,1995,301.5
SEP,1995,395.9
OCT,1995,37.5
NOV,1995,84.7
DEC,1995,20.1
JAN,1996,17.1
FEB,1996,24.4
MAR,1996,4.9
APR,1996,8
MAY,1996,18.5
JUN,1996,302.7
JUL,1996,274.1
AUG,1996,384.3
SEP,1996,133.6
OCT,1996,23.9
NOV,1996,0.1
DEC,1996,0
JAN,1997,9.5
FEB,1997,3.7
MAR,1997,1.5
APR,1997,29.4
MAY,1997,25.2
JUN,1997,230.4
JUL,1997,400.5
AUG,1997,431.6
SEP,1997,199.6
OCT,1997,54.3
NOV,1997,39
DEC,1997,36.6
JAN,1998,76.3
FEB,1998,20.6
MAR,1998,54.1
APR,1998,33.8
MAY,1998,45.5
JUN,1998,109.9
JUL,1998,302.4
AUG,1998,263.2
SEP,1998,288.6
OCT,1998,132.3
NOV,1998,26.3
DEC,1998,0.7
JAN,1999,0.6
FEB,1999,0.1
